DATE (MM/DD/YYYY),MST,Avg Wind Speed @ 50m [m/s],Temperature @ 50m [deg C],Relative Humidity [%],Station Pressure [mBar],Precipitation (Accumulated) [mm],Avg Wind Direction @ 50m [deg]
4/12/2021 17:59,17:59,2.131,0.737,51.16,816.173,0,2.581
4/12/2021 18:14,18:14,1.703,0.739,50.89,816.313,0,355.7
4/12/2021 18:29,18:29,1.967,0.76,50.94,816.428,0,344.1
4/12/2021 18:44,18:44,1.977,0.733,53.17,816.536,0,344.6
4/12/2021 18:59,18:59,1.339,0.716,53.7,816.655,0,359.3
4/12/2021 19:14,19:14,1.232,0.697,52.97,816.85,0,325.9
4/12/2021 19:29,19:29,1.054,0.718,51.49,816.95,0,318.4
4/12/2021 19:44,19:44,0.592,0.735,51.14,817.151,0,278.3
4/12/2021 19:59,19:59,0.502,0.669,53.89,817.351,0,261.6
4/12/2021 20:14,20:14,1.589,0.648,56.23,817.441,0,208.3
4/12/2021 20:29,20:29,3.771,0.318,60.77,817.621,0,171.2
4/12/2021 20:44,20:44,3.388,0.179,62.06,817.695,0,201.1
4/12/2021 20:59,20:59,3.741,0.141,62.9,817.773,0,213.3
4/12/2021 21:14,21:14,3.909,0.146,62.35,817.85,0,207.8
4/12/2021 21:29,21:29,2.925,0.162,62.44,817.83,0,212.9
4/12/2021 21:44,21:44,2.13,0.28,61.77,817.918,0,213.3
4/12/2021 21:59,21:59,2.023,0.41,61.34,817.964,0,211.1
4/12/2021 22:14,22:14,1.97,0.332,60.41,817.903,0,205.2
4/12/2021 22:29,22:29,1.141,0.316,59.74,817.837,0,180
4/12/2021 22:44,22:44,1.519,0.281,60.51,817.881,0,206.7
4/12/2021 22:59,22:59,0.74,0.323,55.57,817.898,0,341.1
4/12/2021 23:14,23:14,0.871,0.259,56.77,817.924,0,191.2
4/12/2021 23:29,23:29,0.5,0.258,59.35,817.925,0,93.6
4/12/2021 23:44,23:44,0.5,0.29,57.48,817.848,0,243.9
4/12/2021 23:59,23:59,0.498,0.192,57.97,817.823,0,57.84
4/13/2021 00:14,0:14,0.498,0.209,58.19,817.819,0,57.74
4/13/2021 00:29,0:29,0.67,0.234,55.1,817.663,0,78.55
4/13/2021 00:44,0:44,0.498,0.21,57.12,817.743,0,71.72
4/13/2021 00:59,0:59,0.498,0.244,56.48,817.782,0,2.457
4/13/2021 01:14,1:14,0.812,0.248,57.98,817.762,0,51.44
4/13/2021 01:29,1:29,0.544,0.204,57.96,817.603,0,107.1
4/13/2021 01:44,1:44,1.198,-0.281,56.48,817.688,0,76.84
4/13/2021 01:59,1:59,2.241,-0.859,63.16,817.682,0,130.6
4/13/2021 02:14,2:14,2.349,-0.99,65.13,817.73,0,133.7
4/13/2021 02:29,2:29,1.613,-2.161,84.8,817.823,0,29.21
4/13/2021 02:44,2:44,2.75,-2.361,88.5,817.844,0,276.6
4/13/2021 02:59,2:59,1.493,-2.344,85.8,817.686,0,279.5
4/13/2021 03:14,3:14,2.996,-2.653,82.3,817.751,0,283.8
4/13/2021 03:29,3:29,3.422,-3.321,88.3,817.798,0,325.4
4/13/2021 03:44,3:44,3.485,-3.776,89,817.851,0,357.9
4/13/2021 03:59,3:59,2.438,-4.056,92.3,817.852,0,6.822
4/13/2021 04:14,4:14,1.997,-4.172,92.5,817.93,0,337.9
4/13/2021 04:29,4:29,1.825,-4.294,93.3,817.935,0,338.6
4/13/2021 04:44,4:44,2.131,-4.247,93.7,817.935,0.254,338.9
4/13/2021 04:59,4:59,2.201,-4.294,94.2,817.928,0.254,340.6
4/13/2021 05:14,5:14,1.985,-4.372,94.8,817.92,0.254,329.6
4/13/2021 05:29,5:29,2.188,-4.298,94.6,818.043,0.254,352.8
4/13/2021 05:44,5:44,2.34,-4.322,95.2,818.071,0.508,346.1
4/13/2021 05:59,5:59,2.866,-4.908,95.8,818.148,0.508,349.6
4/13/2021 06:14,6:14,2.996,-4.765,94.8,818.212,0.508,344.3
4/13/2021 06:29,6:29,2.486,-4.723,96.1,818.381,0.508,357.2
4/13/2021 06:44,6:44,2.302,-4.606,96,818.456,0.508,358.4
4/13/2021 06:59,6:59,1.906,-4.651,97.7,818.546,0.508,8.1
4/13/2021 07:14,7:14,1.532,-4.473,97.7,818.52,0.508,16.27
4/13/2021 07:29,7:29,1.703,-4.517,98.2,818.542,0.508,3.302
4/13/2021 07:44,7:44,1.643,-4.446,98.3,818.582,0.508,348.5
4/13/2021 07:59,7:59,1.504,-4.194,99.3,818.411,0.508,350.1
4/13/2021 08:14,8:14,0.98,-4.101,97.5,818.341,0.508,89.4
4/13/2021 08:29,8:29,1.675,-3.949,90.9,818.31,0.508,53.13
4/13/2021 08:44,8:44,2.31,-4.267,86.7,818.225,0.508,107
4/13/2021 08:59,8:59,2.251,-3.7,84.7,818.051,0.508,109.4
4/13/2021 09:14,9:14,1.825,-3.436,81.1,817.898,0.508,112.2
4/13/2021 09:29,9:29,2.424,-3.159,73.96,817.822,0.508,146.2
4/13/2021 09:44,9:44,2.165,-3.714,91.2,817.743,0.508,2.254
4/13/2021 09:59,9:59,3.059,-4.094,93.8,817.541,0.508,355.7
4/13/2021 10:14,10:14,3.192,-3.877,93.1,817.339,0.508,346.9
4/13/2021 10:29,10:29,3.42,-3.866,92.9,817.226,0.508,2.362
4/13/2021 10:44,10:44,2.956,-3.618,92.5,817.069,0.508,6.156
4/13/2021 10:59,10:59,3.412,-3.333,90.4,816.965,0.508,6.979
4/13/2021 11:14,11:14,3.708,-3.348,90.4,816.834,0.508,349.5
4/13/2021 11:29,11:29,3.534,-3.053,87.9,816.651,0.508,350.9
4/13/2021 11:44,11:44,3.25,-2.761,86.9,816.468,0.508,332
4/13/2021 11:59,11:59,2.378,-2.496,83,816.342,0.508,325.6
4/13/2021 12:14,12:14,4.696,-2.12,81,816.184,0.508,345.2
4/13/2021 12:29,12:29,3.164,-1.82,78.86,816.002,0.508,323.3
4/13/2021 12:44,12:44,3.833,-0.979,72.45,815.852,0.508,347.8
4/13/2021 12:59,12:59,3.903,-0.968,68.94,815.579,0.508,333.5
4/13/2021 13:14,13:14,4.736,-0.655,66.1,815.466,0.508,0.987
4/13/2021 13:29,13:29,4.037,-0.637,63.4,815.381,0.508,334.8
4/13/2021 13:44,13:44,5.24,-0.234,60.42,815.269,0.508,340.3
4/13/2021 13:59,13:59,4.484,0.168,57.02,815.01,0.508,342.2
4/13/2021 14:14,14:14,5.358,0.556,56.46,814.877,0.508,0.477
4/13/2021 14:29,14:29,5.792,0.54,56.71,814.702,0.508,351.6
4/13/2021 14:44,14:44,5.796,0.906,54.55,814.61,0.508,1.43
4/13/2021 14:59,14:59,5.216,0.671,55.49,814.621,0.508,349.2
4/13/2021 15:14,15:14,5.909,0.722,56.32,814.634,0.508,345.7
4/13/2021 15:29,15:29,5.585,0.699,56.47,814.684,0.508,348.5
4/13/2021 15:44,15:44,6.277,0.725,56.05,814.689,0.508,359.7
4/13/2021 15:59,15:59,4.985,0.709,54.5,814.803,0.508,343.4
4/13/2021 16:14,16:14,4.618,0.926,53.5,814.895,0.508,339
4/13/2021 16:29,16:29,4.797,0.94,54.73,814.944,0.508,345.3
4/13/2021 16:44,16:44,4.911,1.096,54.5,814.907,0.508,347
4/13/2021 16:59,16:59,5.06,1.181,56.15,815.013,0.508,350.9
4/13/2021 17:14,17:14,3.868,1.375,55.17,815.188,0.508,350.9
4/13/2021 17:29,17:29,3.722,1.475,50.44,815.307,0.508,340.6
4/13/2021 17:44,17:44,4.718,1.496,50.95,815.394,0.508,349.7
4/13/2021 17:59,17:59,3.785,1.491,52.37,815.446,0.508,349.1
4/13/2021 18:14,18:14,3.955,1.542,52.15,815.573,0.508,354.5
4/13/2021 18:29,18:29,4.605,1.589,53.38,815.66,0.508,343.5
4/13/2021 18:44,18:44,3.99,1.586,53.77,815.82,0.508,347.8
4/13/2021 18:59,18:59,3.326,1.543,56.69,815.956,0.508,343.3
4/13/2021 19:14,19:14,4.208,1.555,56.96,816.15,0.508,339.9
4/13/2021 19:29,19:29,4.034,1.689,51.39,816.373,0.508,338.2
4/13/2021 19:44,19:44,5.245,1.25,57.46,816.588,0.508,328
4/13/2021 19:59,19:59,5.182,0.815,61.86,816.693,0.508,304.8
4/13/2021 20:14,20:14,5.172,0.716,66.19,816.846,0.508,311.7
4/13/2021 20:29,20:29,3.834,0.731,68.1,816.971,0.508,306
4/13/2021 20:44,20:44,3.846,0.632,69.93,817.086,0.508,317.9
4/13/2021 20:59,20:59,3.474,1.063,66.05,817.396,0.508,308.3
4/13/2021 21:14,21:14,1.33,0.87,64.35,817.64,0.508,283.6
4/13/2021 21:29,21:29,0.743,-0.436,75.43,817.841,0.508,141.3
4/13/2021 21:44,21:44,1.32,-1.125,86.8,817.851,0.508,190.8
4/13/2021 21:59,21:59,1.835,-1.592,92.2,817.772,0.508,206.9
4/13/2021 22:14,22:14,1.079,-1.697,94.3,817.619,0.508,149.4
4/13/2021 22:29,22:29,1.156,-1.766,94.7,817.464,0.762,113.5
4/13/2021 22:44,22:44,3.891,-2.163,96.9,817.577,0.762,66.26
4/13/2021 22:59,22:59,3.41,-2.616,97.8,817.54,0.762,63.68
4/13/2021 23:14,23:14,2.897,-2.795,97.5,817.347,0.762,50.09
4/13/2021 23:29,23:29,1.697,-2.635,96.1,817.293,1.016,334.7
4/13/2021 23:44,23:44,2.52,-2.607,97.1,817.244,1.016,316
4/13/2021 23:59,23:59,2.49,-2.638,96.8,817.3,1.016,301
4/14/2021 00:14,0:14,2.955,-2.469,96.2,817.518,0,10.91
4/14/2021 00:29,0:29,3.258,-2.703,97.5,817.392,0,11.54
4/14/2021 00:44,0:44,2.922,-2.677,96.2,817.281,0,344.8
4/14/2021 00:59,0:59,3.026,-2.664,96.6,817.343,0,328.6
4/14/2021 01:14,1:14,2.171,-2.596,96.6,817.184,0,323.2
4/14/2021 01:29,1:29,2.067,-2.553,96.8,817.109,0,322.1
4/14/2021 01:44,1:44,1.908,-2.709,96.9,816.898,0,320.8
4/14/2021 01:59,1:59,1.397,-2.268,96.5,816.937,0,319.8
4/14/2021 02:14,2:14,1.872,-1.996,95.6,816.988,0,345.8
4/14/2021 02:29,2:29,1.753,-1.737,94.7,816.888,0,354.5
4/14/2021 02:44,2:44,1.862,-1.591,92.2,816.936,0,5.177
4/14/2021 02:59,2:59,2.043,-1.634,89.2,816.854,0,11.19
4/14/2021 03:14,3:14,1.899,-1.589,84.1,816.785,0,2.582
4/14/2021 03:29,3:29,1.981,-1.913,84.7,816.707,0,12.96
4/14/2021 03:44,3:44,1.663,-1.815,84.6,816.596,0,2.47
4/14/2021 03:59,3:59,1.927,-1.961,83.8,816.562,0,351.9
4/14/2021 04:14,4:14,1.99,-2.033,85.9,816.436,0,357.3
4/14/2021 04:29,4:29,2.879,-2.102,85.7,816.444,0,13.21
4/14/2021 04:44,4:44,4.855,-3.509,85.1,816.429,0,29.4
4/14/2021 04:59,4:59,4.133,-3.663,82.8,816.646,0,16.02
4/14/2021 05:14,5:14,4.68,-3.999,84.4,816.74,0,5.321
4/14/2021 05:29,5:29,4.786,-4.159,84.5,816.865,0,7.452
4/14/2021 05:44,5:44,4.942,-4.307,85.9,816.956,0,10.2
4/14/2021 05:59,5:59,3.581,-4.427,83.6,817.042,0,10.08
4/14/2021 06:14,6:14,4.486,-4.745,90.2,817.059,0,4.65
4/14/2021 06:29,6:29,5.436,-4.928,91,817.06,0,352.3
4/14/2021 06:44,6:44,5.414,-5.109,91.2,817.025,0,352.7
4/14/2021 06:59,6:59,4.802,-5.012,90.6,817.061,0,11.4
4/14/2021 07:14,7:14,4.441,-5.365,91,817.064,0,7.009
4/14/2021 07:29,7:29,4.463,-5.352,86.4,817.039,0,9.04
4/14/2021 07:44,7:44,4.551,-5.182,84.3,816.971,0,8.08
4/14/2021 07:59,7:59,4.995,-5.282,88.5,816.924,0,354.4
4/14/2021 08:14,8:14,5.051,-5.239,87.6,816.852,0,7.114
4/14/2021 08:29,8:29,4.243,-5.045,87.3,816.938,0,11.46
4/14/2021 08:44,8:44,3.841,-5.119,86.5,817,0,10.55
4/14/2021 08:59,8:59,4.156,-5.046,85.2,817.066,0,7.705
4/14/2021 09:14,9:14,4.198,-5.057,83.4,817.032,0,7.059
4/14/2021 09:29,9:29,3.835,-5.061,83,816.968,0,14.32
4/14/2021 09:44,9:44,3.123,-5.06,84.1,816.96,0,341.3
4/14/2021 09:59,9:59,3.353,-4.952,84.3,816.899,0,329.1
4/14/2021 10:14,10:14,3.716,-4.757,84.3,816.854,0,350.1
4/14/2021 10:29,10:29,2.336,-4.668,83.9,816.673,0,355.1
4/14/2021 10:44,10:44,2.44,-4.525,84.7,816.571,0,337.8
4/14/2021 10:59,10:59,2.608,-4.366,85.4,816.385,0,351.8
4/14/2021 11:14,11:14,2.808,-3.725,84.9,816.242,0,1.666
4/14/2021 11:29,11:29,2.44,-3.724,84.9,816.171,0,340
4/14/2021 11:44,11:44,2.328,-3.373,83.9,815.964,0,17.24
4/14/2021 11:59,11:59,2.647,-3.111,84.5,815.874,0,13.34
4/14/2021 12:14,12:14,2.373,-2.807,83.7,815.706,0,45.89
4/14/2021 12:29,12:29,2.399,-2.928,82.7,815.695,0,26.44
4/14/2021 12:44,12:44,1.864,-2.708,81.4,815.621,0,337.7
4/14/2021 12:59,12:59,1.08,-2.225,79.85,815.483,0,309.6
4/14/2021 13:14,13:14,0.843,-2.055,80.8,815.471,0,314.2
4/14/2021 13:29,13:29,2.633,-1.946,81.6,815.299,0,24.74
4/14/2021 13:44,13:44,2.432,-1.55,80.8,815.086,0,359.7
4/14/2021 13:59,13:59,1.742,-1.243,79.29,814.917,0,322.9
4/14/2021 14:14,14:14,1.514,-0.849,75.78,814.818,0,256.5
4/14/2021 14:29,14:29,2.209,-0.307,72.55,814.579,0,279.2
4/14/2021 14:44,14:44,2.002,-0.001,68.47,814.502,0,284.7
4/14/2021 14:59,14:59,1.156,0.419,68.62,814.412,0,323.8
4/14/2021 15:14,15:14,2.673,0.773,67.03,814.153,0,324.4
4/14/2021 15:29,15:29,2.445,0.838,65.56,814.102,0,12.49
4/14/2021 15:44,15:44,1.878,1.006,64.67,813.974,0,12.02
4/14/2021 15:59,15:59,2.725,0.958,65.76,813.714,0,343
4/14/2021 16:14,16:14,3.217,0.913,66.88,813.776,0,1.617
4/14/2021 16:29,16:29,3.467,0.866,66.95,813.709,0,351.4
4/14/2021 16:44,16:44,3.415,0.882,69.37,813.625,0,344.6
4/14/2021 16:59,16:59,2.057,0.976,69.99,813.861,0,344.1
4/14/2021 17:14,17:14,1.373,1.156,68.77,813.808,0,2.052
4/14/2021 17:29,17:29,2.684,1.444,67.48,814.019,0,328.8
4/14/2021 17:44,17:44,2.995,1.481,67.96,813.904,0,359.1
4/14/2021 17:59,17:59,2.702,1.548,67.46,813.977,0,309.8
4/14/2021 18:14,18:14,2.541,1.927,66.4,814.074,0,286
4/14/2021 18:29,18:29,2.945,2.166,66.68,814.162,0,327.2
4/14/2021 18:44,18:44,3.98,2.644,66.56,814.486,0,330.5
4/14/2021 18:59,18:59,3.989,2.607,69.05,814.641,0,339.8
4/14/2021 19:14,19:14,4.377,2.226,71.87,814.846,0,322.7
4/14/2021 19:29,19:29,4.794,1.884,74.59,815.128,0,336.4
4/14/2021 19:44,19:44,4.195,1.492,79.03,815.453,0,351.7
4/14/2021 19:59,19:59,3.878,1.561,79.61,815.55,0,350.4
4/14/2021 20:14,20:14,4.098,1.566,76.65,815.751,0,344.7
4/14/2021 20:29,20:29,4.259,1.008,82,815.799,0,336.2
4/14/2021 20:44,20:44,6.394,-0.45,88.2,815.828,0,5.833
4/14/2021 20:59,20:59,6.637,-0.918,90.8,815.893,0,336.9
4/14/2021 21:14,21:14,6.02,-0.851,86.8,815.784,0,8.41
4/14/2021 21:29,21:29,6.558,-1.256,84.4,815.799,0,349.9
4/14/2021 21:44,21:44,6.408,-1.594,85,815.743,0,355.5
4/14/2021 21:59,21:59,5.209,-1.617,83.6,815.597,0,351.9
4/14/2021 22:14,22:14,5.333,-1.782,82.7,815.432,0,0.358
4/14/2021 22:29,22:29,5.94,-1.721,83.6,815.482,0,354.5
4/14/2021 22:44,22:44,5.621,-1.793,82.8,815.641,0,352.9
4/14/2021 22:59,22:59,5.507,-1.8,81.1,815.404,0,360
4/14/2021 23:14,23:14,5.095,-1.787,80.7,815.359,0,356.9
4/14/2021 23:29,23:29,4.882,-1.851,81,815.326,0,357.3
4/14/2021 23:44,23:44,4.784,-1.891,79.93,815.123,0,1.429
4/14/2021 23:59,23:59,4.352,-1.939,79.42,815.009,0,355.6
4/15/2021 00:14,0:14,4.13,-1.958,79.73,814.734,0,9.96
4/15/2021 00:29,0:29,3.112,-1.954,79.62,814.633,0,5.16
4/15/2021 00:44,0:44,1.982,-1.989,80.3,814.468,0,16.06
4/15/2021 00:59,0:59,1.779,-2.011,79.36,814.144,0,36.89
4/15/2021 01:14,1:14,0.739,-1.976,79.89,813.993,0,2.044
4/15/2021 01:29,1:29,0.657,-1.956,77.78,813.866,0,359.5
4/15/2021 01:44,1:44,0.737,-2.03,82.5,813.343,0,103.2
4/15/2021 01:59,1:59,0.645,-2.088,81.7,813.279,0,131.8
4/15/2021 02:14,2:14,1.12,-2.044,80.7,813.251,0,163.2
4/15/2021 02:29,2:29,1.549,-2.009,80.7,813.193,0,164.7
4/15/2021 02:44,2:44,1.696,-1.972,81.8,813.016,0,161
4/15/2021 02:59,2:59,1.529,-1.981,82.1,812.805,0,145.2
4/15/2021 03:14,3:14,2.254,-2.004,83.6,812.626,0,128.8
4/15/2021 03:29,3:29,2.508,-1.914,84.1,812.609,0,152.9
4/15/2021 03:44,3:44,3.161,-1.844,83.5,812.414,0,146.2
4/15/2021 03:59,3:59,0.524,-1.954,84.5,812.439,0,70.92
4/15/2021 04:14,4:14,0.873,-1.998,83.4,812.241,0,37.97
4/15/2021 04:29,4:29,1.274,-2.068,81.8,812.028,0,21.86
4/15/2021 04:44,4:44,1.447,-2.015,81.9,811.917,0,1.309
4/15/2021 04:59,4:59,1.682,-2.053,82.7,811.687,0,2.703
4/15/2021 05:14,5:14,1.618,-2.052,81.6,811.586,0,333.3
4/15/2021 05:29,5:29,1.671,-2.138,82.9,811.64,0,345.1
4/15/2021 05:44,5:44,1.842,-2.113,81.8,811.747,0,318.6
4/15/2021 05:59,5:59,1.53,-2.114,82.5,811.662,0,345.3
4/15/2021 06:14,6:14,1.973,-2.073,81.3,811.475,0,12.15
4/15/2021 06:29,6:29,2.509,-2.056,80.7,811.673,0,354.4
